yxmc,xm,zcmc,kcmc,kcbm,xqxs,xqxf,sjms,bz,nj,xn,xq,yqdrs,jsdm,jxlmc
化学化工学院,马荔,副教授                  ,专业实习(应用化学)                                ,001-(2017-2018-2)CA327(教学班),96,4,"行课安排为第23-24周,其中:
星期六  第1节--第8节
 不安排教室 马荔(23-24周)",虚拟时间                                                                                                                                                                                                                                                            ,2015,2017-2018,2,22,,
化学化工学院,张兆国,教授                    ,有机合成                                          ,001-(2017-2018-2)CA333(教学班),48,3,"行课安排为第1-16周,其中:
星期三  第1节--第3节
下院313(1-16周) 张兆国(1-16周)",                                                                                                                                                                                                                                                                    ,2016,2017-2018,2,45,下院313,闵行下院        
化学化工学院,董常明,教授                    ,功能高分子                                        ,001-(2017-2018-2)CA363(教学班),32,2,"行课安排为第1-16周,其中:
星期五  第3节--第4节
东上院503(1-16周) 董常明(1-16周)",                                                                                                                                                                                                                                                                    ,2015,2017-2018,2,1,东上院503,闵行东上院      
化学化工学院,陆文军,教授                    ,有机化学(1),001-(2017-2018-2)CA125(教学班),64,4,"行课安排为第1-16周,其中:
星期二  第7节--第8节
中院106(1-16周) 陆文军(1-16周)
星期五  第7节--第8节
中院106(1-16周) 陆文军(1-16周)",双语，限化学                                                                                                                                                                                                                                                        ,2017,2017-2018,2,25,中院106,闵行中院        
化学化工学院,李长坤,副教授                  ,有机化学（B类）                                   ,004-(2017-2018-2)CA018(教学班),64,4,"行课安排为第1-16周,其中:
星期二  第9节--第10节
上院115(1-16周) 李长坤(1-16周)
星期五  第3节--第4节
上院115(1-16周) 李长坤(1-16周)",                                                                                                                                                                                                                                                                    ,2017,2017-2018,2,66,,
化学化工学院,李长坤,副教授                  ,有机化学（B类）                                   ,007-(2017-2018-2)CA018(教学班),64,4,"行课安排为第1-16周,其中:
星期二  第9节--第10节
上院115(1-16周) 李长坤(1-16周)
星期五  第3节--第4节
上院115(1-16周) 李长坤(1-16周)",与17级大平台学生合并授课,2016,2017-2018,2,8,,
化学化工学院,陈虹锦,教授                    ,无机化学实验                                      ,001-(2017-2018-2)CA354(教学班),32,1,"行课安排为第19-22周,其中:
星期一  第1节--第10节
 不安排教室 陈虹锦(19-22周)
 不安排教室 宰建陶(19-22周)","仅限化学(致远荣誉计划)选修,上课地点:化学楼二楼无机实验室                                                                                                                                                                                                            ",2016,2017-2018,2,13,,
化学化工学院,孙淮,教授                    ,毕业设计（论文）（化学）（A类）                   ,001-(2017-2018-2)BS451(教学班),160,5,"行课安排为第1-16周,其中:
星期六  第1节--第4节
 不安排教室 孙淮(1-16周)",虚拟排课，仅限化学（致远荣誉计划）学生                                                                                                                                                                                                                              ,2014,2017-2018,2,23,,
化学化工学院,孙淮,教授                    ,科研能力培养（2）,001-(2017-2018-2)MS118(教学班),32,1,"行课安排为第1-16周,其中:
星期六  第9节--第10节
 不安排教室 孙淮(1-16周)",虚拟时间，仅限化学（致远荣誉计划）                                                                                                                                                                                                                                  ,2016,2017-2018,2,15,,
化学化工学院,孙淮,教授                    ,科研能力培养（4）,001-(2017-2018-2)MS120(教学班),64,2,"行课安排为第1-16周,其中:
星期日  第1节--第4节
 不安排教室 孙淮(1-16周)",虚拟排课；仅限化学（致远荣誉计划）                                                                                                                                                                                                                                  ,2015,2017-2018,2,18,,
化学化工学院,贺益君,副研究员                ,化工过程设计原理                                  ,001-(2017-2018-2)CE324(教学班),48,3,"行课安排为第1-16周,其中:
星期一  第6节--第8节
东上院307(1-16周) 贺益君(1-16周)",                                                                                                                                                                                                                                                                    ,2015,2017-2018,2,26,东上院307,闵行东上院      
化学化工学院,马紫峰,教授                    ,过程工程导论                                      ,001-(2017-2018-2)CA004(教学班),32,2,"行课安排为第1-16周,其中:
星期五  第1节--第2节
下院213(1-16周) 马紫峰(1-16周)",                                                                                                                                                                                                                                                                    ,2016,2017-2018,2,5,,
化学化工学院,马紫峰,教授                    ,过程工程导论                                      ,001-(2017-2018-2)CA216(教学班),16,1,"行课安排为第1-8周,其中:
星期五  第7节--第8节
中院310(1-8周) 马紫峰(1-8周)",                                                                                                                                                                                                                                                                    ,2016,2017-2018,2,31,中院310,闵行中院        
化学化工学院,任天辉,教授                    ,精细化工导论                                      ,001-(2017-2018-2)CE327(教学班),16,1,"行课安排为第1-8周,其中:
星期三  第1节--第2节
东上院307(1-8周) 任天辉(1-8周)",                                                                                                                                                                                                                                                                    ,2015,2017-2018,2,27,东上院307,闵行东上院      
化学化工学院,陈启明,教授                    ,物理化学（2）,001-(2017-2018-2)CA219(教学班),64,4,"行课安排为第1-16周,其中:
星期一  第1节--第2节
中院201(1-16周) 陈启明(1-16周)
星期三  第3节--第4节
中院201(1-16周) 陈启明(1-16周)",仅限化学（致远荣誉计划），双语授课                                                                                                                                                                                                                                  ,2016,2017-2018,2,16,中院201,闵行中院        
化学化工学院,崔勇,教授                    ,物理化学(A)(2),001-(2017-2018-2)CA208(教学班),48,3,"行课安排为第1-16周,其中:
星期一  第6节--第8节
下院412(1-16周) 崔勇(1-16周)",                                                                                                                                                                                                                                                                    ,2016,2017-2018,2,50,,
化学化工学院,张清,教授                    ,有机化学                                          ,001-(2017-2018-2)CA113(教学班),68,4,"行课安排为第1-16周,其中:
星期二  第1节--第2节
下院412(1-16周) 张清(1-16周)
星期五  第7节--第8节
下院112(1-16周) 张清(1-16周)",双语，仅限致远生物和生物医学科学                                                                                                                                                                                                                                    ,2017,2017-2018,2,46,,
化工学院党总支办公室,赵亚平,教授                    ,神奇的超临界流体                                  ,001-(2017-2018-1)SP270(教学班),32,2,"行课安排为第1-16周,其中:
星期二  第9节--第10节
东上院507(1-16周) 赵亚平(1-16周)",仅限大一新生                                                                                                                                                                                                                                                        ,2017,2017-2018,2,19,东上院507,闵行东上院      
安泰经济与管理学院,杨雨奇,讲师(高校)              ,管理会计                                          ,001-(2017-2018-2)AC302(教学班),48,3,"行课安排为第1-15周,其中:
星期五  第11节--第13节
上院105(1-15周) 杨雨奇(1-15周)",仅限15级会计二专及二专重修，务必按照培养计划制定学期修读需求。,2015,2017-2018,2,46,上院105,闵行上院        
安泰经济与管理学院,杨雨奇,讲师(高校)              ,中级财务会计                                      ,004-(2017-2018-2)AC331(教学班),48,3,"行课安排为第1-16周,其中:
星期四  第1节--第3节
东中院1-103(1-16周) 杨雨奇(1-16周)",仅限安泰国贸体育班学生                                                                                                                                                                                                                                              ,2016,2017-2018,2,27,东中院1-103,闵行东中院      
安泰经济与管理学院,杨雨奇,讲师(高校)              ,中级财务会计                                      ,001-(2017-2018-2)AC331(教学班),48,3,"行课安排为第1-16周,其中:
星期五  第1节--第3节
东中院4-204(1-16周) 杨雨奇(1-16周)",备注：仅限国贸体育班                                                                                                                                                                                                                                                ,2015,2017-2018,2,29,东中院4-204,闵行东中院      
安泰经济与管理学院,李海刚,副教授                  ,电子商务基础                                      ,003-(2017-2018-2)AM007(教学班),32,2,"行课安排为第1-16周,其中:
星期一  第9节--第10节
上院207(1-16周) 李海刚(1-16周)",最低开课人数15人,0,2017-2018,2,44,上院207,闵行上院        
安泰经济与管理学院,李海刚,副教授                  ,电子商务：创新与战略                              ,003-(2017-2018-2)AM070(教学班),32,2,"行课安排为第19-22周,其中:
星期一  第1节--第4节
东下院203(19-22周) 李海刚(19-22周)
星期三  第1节--第4节
东下院203(19-22周) 李海刚(19-22周)","夏季学期,全英文授课                                                                                                                                                                                                                                                 ",0,2017-2018,2,20,东下院203,闵行东下院      
安泰经济与管理学院,李海刚,副教授                  ,电子商务：创新与战略                              ,001-(2017-2018-2)AM070(教学班),32,2,"行课安排为第1-16周,其中:
星期二  第9节--第10节
上院201(1-16周) 李海刚(1-16周)",最低开课人数15人,0,2017-2018,2,29,上院201,闵行上院        
安泰经济与管理学院,李海刚,副教授                  ,电子商务：创新与战略                              ,002-(2017-2018-2)AM070(教学班),32,2,"行课安排为第1-11周,其中:
星期二  第11节--第13节
上院110(1-11周) 李海刚(1-11周)",全英文授课。最低开课人数15人,0,2017-2018,2,38,上院110,闵行上院        
安泰经济与管理学院,李寿德,教授                    ,管理基础                                          ,008-(2017-2018-2)AM001(教学班),32,2,"行课安排为第19-22周,其中:
星期二  第1节--第4节
东下院313(19-22周) 李寿德(19-22周)
星期四  第1节--第4节
东下院313(19-22周) 李寿德(19-22周)",夏季学期                                                                                                                                                                                                                                                            ,0,2017-2018,2,59,,
安泰经济与管理学院,侯立文,副教授                  ,电子商务基础                                      ,002-(2017-2018-2)AM007(教学班),32,2,"行课安排为第1-11周,其中:
星期二  第11节--第13节
中院311(1-11周) 侯立文(1-11周)",最低开课人数15人,0,2017-2018,2,28,,
安泰经济与管理学院,侯立文,副教授                  ,电子商务基础                                      ,006-(2017-2018-2)AM007(教学班),32,2,"行课安排为第19-22周,其中:
星期二  第7节--第10节
东下院312(19-22周) 侯立文(19-22周)
星期四  第7节--第10节
东下院312(19-22周) 侯立文(19-22周)",夏季学期                                                                                                                                                                                                                                                            ,0,2017-2018,2,40,,
安泰经济与管理学院,周瑜,讲师(高校)              ,国际经济学（1）,004-(2017-2018-2)EC214(教学班),32,2,"行课安排为第1-16周,其中:
星期一  第1节--第2节
下院113(1-16周) 周瑜(1-16周)",仅限安泰学生                                                                                                                                                                                                                                                        ,2016,2017-2018,2,38,,
安泰经济与管理学院,周瑜,讲师(高校)              ,国际贸易理论与政策                                ,001-(2017-2018-2)ET302(教学班),32,2,"行课安排为第1-16周,其中:
星期四  第1节--第2节
下院105(1-16周) 周瑜(1-16周)",仅限英语（金融商务实务）                                                                                                                                                                                                                                            ,2016,2017-2018,2,42,下院105,闵行下院        
安泰经济与管理学院,周瑜,讲师(高校)              ,国际贸易理论与政策                                ,002-(2017-2018-2)ET303(教学班),48,3,"行课安排为第1-15周,其中:
星期三  第11节--第13节
 不安排教室 周瑜(1-15周)",仅限15级国贸二专及二专重修，务必按照培养计划制定学期修读需求。(仅限西藏大学),2015,2017-2018,2,30,,
安泰经济与管理学院,周瑜,讲师(高校)              ,国际贸易理论与政策                                ,001-(2017-2018-2)ET303(教学班),48,3,"行课安排为第1-15周,其中:
星期三  第11节--第13节
上院215(1-15周) 周瑜(1-15周)",仅限15级国贸二专及二专重修，务必按照培养计划制定学期修读需求。,2015,2017-2018,2,59,,
安泰经济与管理学院,周瑜,讲师(高校)              ,国际贸易理论与政策                                ,003-(2017-2018-2)ET303(教学班),48,3,"行课安排为第1-15周,其中:
星期三  第11节--第13节
 不安排教室 周瑜(1-15周)",仅限15级国贸工商二专及二专重修，务必按照培养计划制定学期修读需求。(仅限宁夏大学),2015,2017-2018,2,17,,
安泰经济与管理学院,周瑜,讲师(高校)              ,国际服务贸易                                      ,001-(2017-2018-2)ET406(教学班),32,2,"行课安排为第1-16周,其中:
星期二  第7节--第8节
下院212(1-16周) 周瑜(1-16周)",仅限安泰学生                                                                                                                                                                                                                                                        ,2016,2017-2018,2,83,下院212,闵行下院        
安泰经济与管理学院,陈幼平,副教授                  ,商务英语沟通                                      ,001-(2017-2018-2)EN315(教学班),32,2,"行课安排为第1-16周,其中:
星期三  第3节--第4节
新上院S409(1-16周) 陈幼平(1-16周)",备注：全英文授课，仅限安泰，最低开课人数10人,2015,2017-2018,2,61,新上院S409,新上院          
安泰经济与管理学院,陈幼平,副教授                  ,商务英语沟通                                      ,002-(2017-2018-2)EN315(教学班),32,2,"行课安排为第1-16周,其中:
星期五  第9节--第10节
下院106(1-16周) 陈幼平(1-16周)",仅限安泰学生                                                                                                                                                                                                                                                        ,2016,2017-2018,2,45,下院106,闵行下院        
安泰经济与管理学院,陈幼平,副教授                  ,商务英语沟通                                      ,003-(2017-2018-2)EN315(教学班),32,2,"行课安排为第1-16周,其中:
星期五  第7节--第8节
下院105(1-16周) 陈幼平(1-16周)",全英文，最低开课人数15人，通过CET4级,0,2017-2018,2,21,下院105,闵行下院        
安泰经济与管理学院,张静抒,讲师(高校)              ,组织行为学                                        ,002-(2017-2018-2)AM103(教学班),48,3,"行课安排为第1-16周,其中:
星期三  第1节--第3节
 不安排教室 张静抒(1-16周)",虚拟排课，仅限体育明星班                                                                                                                                                                                                                                            ,2014,2017-2018,2,2,,
安泰经济与管理学院,张静抒,讲师(高校)              ,组织行为学                                        ,001-(2017-2018-2)AM103(教学班),48,3,"行课安排为第1-16周,其中:
星期六  第1节--第2节
 不安排教室 张静抒(1-16周)","仅限体育明星班,虚拟排课                                                                                                                                                                                                                                             ",2017,2017-2018,2,21,,
安泰经济与管理学院,张静抒,讲师(高校)              ,招聘与选拔                                        ,001-(2017-2018-2)HR311(教学班),32,2,"行课安排为第1-16周,其中:
星期四  第3节--第4节
新上院S410(1-16周) 张静抒(1-16周)",备注：仅限安泰，最低开课人数10人,2015,2017-2018,2,37,新上院S410,新上院          
安泰经济与管理学院,徐丽群,教授                    ,运营管理                                          ,001-(2017-2018-2)BU348(教学班),48,3,"行课安排为第1-16周,其中:
星期一  第3节--第5节
中院312(1-16周) 徐丽群(1-16周)",仅限安泰学生                                                                                                                                                                                                                                                        ,2016,2017-2018,2,61,,
安泰经济与管理学院,吴家春,副教授                  ,电子商务                                          ,001-(2017-2018-2)AM353(教学班),48,3,"行课安排为第1-16周,其中:
星期二  第1节--第3节
东中院4-204(1-16周) 吴家春(1-16周)",备注：仅限国贸体育班                                                                                                                                                                                                                                                ,2015,2017-2018,2,30,东中院4-204,闵行东中院      
安泰经济与管理学院,吴家春,副教授                  ,管理信息系统                                      ,003-(2017-2018-2)BU344(教学班),48,3,"行课安排为第1-15周,其中:
星期二  第11节--第13节
 不安排教室 吴家春(1-15周)",限15级工商二专及二专重修，务必按照培养计划制定学期修读需求。(仅限宁夏大学),2015,2017-2018,2,15,,
安泰经济与管理学院,吴家春,副教授                  ,管理信息系统                                      ,001-(2017-2018-2)BU344(教学班),48,3,"行课安排为第1-15周,其中:
星期二  第11节--第13节
上院315(1-15周) 吴家春(1-15周)",仅限15级工商二专及二专重修，务必按照培养计划制定学期修读需求。,2015,2017-2018,2,56,,
安泰经济与管理学院,吴家春,副教授                  ,管理信息系统                                      ,002-(2017-2018-2)BU344(教学班),48,3,"行课安排为第1-15周,其中:
星期二  第11节--第13节
 不安排教室 吴家春(1-15周)",仅限15级工商二专及二专重修，务必按照培养计划制定学期修读需求。(仅限西藏大学),2015,2017-2018,2,5,,
安泰经济与管理学院,董扬,副教授                  ,计算机文化基础（A类）                             ,001-(2017-2018-2)CS115(教学班),48,3,"行课安排为第1-16周,其中:
星期一  第1节--第3节
 不安排教室 董扬(1-16周)",虚拟排课，仅限体育明星班                                                                                                                                                                                                                                            ,2014,2017-2018,2,1,,
安泰经济与管理学院,史清华,教授                    ,消费者行为学                                      ,001-(2017-2018-2)AM108(教学班),32,2,"行课安排为第1-11周,其中:
星期二  第11节--第13节
中院313(1-11周) 史清华(1-11周)",先修课程：心理学。最低开课人数15人,0,2017-2018,2,22,中院313,闵行中院        
安泰经济与管理学院,范纯增,副教授                  ,宏微观经济学                                      ,006-(2017-2018-2)EC007(教学班),48,3,"行课安排为第1-15周,其中:
星期一  第11节--第13节
上院108(1-15周) 范纯增(1-15周)",仅限16级二专与二专重修,2016,2017-2018,2,47,上院108,闵行上院        
安泰经济与管理学院,范纯增,副教授                  ,中级宏观经济学                                    ,006-(2017-2018-2)EC311(教学班),48,3,"行课安排为第1-16周,其中:
星期五  第3节--第5节
下院111(1-16周) 范纯增(1-16周)",仅限安泰学生留学生                                                                                                                                                                                                                                                  ,2016,2017-2018,2,36,,
安泰经济与管理学院,胡代平,副教授                  ,数据库原理及应用                                  ,001-(2017-2018-2)IM313(教学班),48,3,"行课安排为第1-16周,其中:
星期四  第6节--第8节
中院412(1-16周) 胡代平(1-16周)",仅限安泰学生                                                                                                                                                                                                                                                        ,2016,2017-2018,2,61,,
安泰经济与管理学院,沈惠璋,教授                    ,商务计算导论                                      ,002-(2017-2018-2)AM045(教学班),48,3,"行课安排为第1-16周,其中:
星期五  第6节--第8节
中院311(1-16周) 沈惠璋(1-16周)",限安泰                                                                                                                                                                                                                                                              ,2017,2017-2018,2,47,,
安泰经济与管理学院,庄晖,讲师(高校)              ,新产品管理                                        ,001-(2017-2018-2)BU304(教学班),32,2,"行课安排为第1-11周,其中:
星期二  第11节--第13节
下院313(1-11周) 庄晖(1-11周)",最低开课人数15人,0,2017-2018,2,42,下院313,闵行下院        
安泰经济与管理学院,罗守贵,教授                    ,区域经济学（B类）                                 ,001-(2017-2018-2)EC315(教学班),32,2,"行课安排为第1-16周,其中:
星期二  第1节--第2节
新上院S409(1-16周) 罗守贵(1-16周)",备注：仅限安泰学生，最低开课人数10人,2015,2017-2018,2,53,新上院S409,新上院          
安泰经济与管理学院,罗守贵,教授                    ,区域经济学（B类）                                 ,002-(2017-2018-2)EC315(教学班),32,2,"行课安排为第1-16周,其中:
星期二  第3节--第4节
新上院S409(1-16周) 罗守贵(1-16周)",备注：仅限安泰学生，最低开课人数10人,2015,2017-2018,2,52,新上院S409,新上院          
安泰经济与管理学院,潘小军,副教授                  ,宏微观经济学                                      ,003-(2017-2018-2)EC007(教学班),48,3,"行课安排为第1-15周,其中:
星期一  第11节--第13节
上院102(1-15周) 潘小军(1-15周)",仅限16级二专与二专重修,2016,2017-2018,2,47,上院102,闵行上院        
安泰经济与管理学院,杜素果,副教授                  ,商务统计学                                        ,001-(2017-2018-2)EC213(教学班),48,3,"行课安排为第1-16周,其中:
星期二  第1节--第3节
中院413(1-16周) 杜素果(1-16周)",仅限安泰学生                                                                                                                                                                                                                                                        ,2016,2017-2018,2,63,中院413,闵行中院        
安泰经济与管理学院,杜素果,副教授                  ,概率与统计学                                      ,001-(2017-2018-2)MA187(教学班),48,3,"行课安排为第1-16周,其中:
星期五  第1节--第3节
东上院105(1-16周) 杜素果(1-16周)",限国贸体育班和16级经济类留学生,2017,2017-2018,2,41,东上院105,闵行东上院      
安泰经济与管理学院,朱国泓,副教授                  ,中级财务会计                                      ,009-(2017-2018-2)AC331(教学班),48,3,"行课安排为第1-16周,其中:
星期五  第7节--第9节
上院310(1-16周) 朱国泓(1-16周)",限安泰，                                                                                                                                                                                                                                                            ,2017,2017-2018,2,50,上院310,闵行上院        
安泰经济与管理学院,朱国泓,副教授                  ,中级财务会计                                      ,008-(2017-2018-2)AC331(教学班),48,3,"行课安排为第1-16周,其中:
星期五  第3节--第5节
上院204(1-16周) 朱国泓(1-16周)",限安泰，                                                                                                                                                                                                                                                            ,2017,2017-2018,2,54,上院204,闵行上院        
安泰经济与管理学院,胡奕明,教授                    ,高级公司财务                                      ,001-(2017-2018-2)AC314(教学班),32,2,"行课安排为第1-16周,其中:
星期一  第3节--第4节
新上院S412(1-16周) 胡奕明(1-16周)",备注：仅限安泰学生，最低开课人数10人,2015,2017-2018,2,38,新上院S412,新上院          
安泰经济与管理学院,侯建荣,副教授                  ,营销导论                                          ,003-(2017-2018-2)BU104(教学班),32,2,"行课安排为第1-16周,其中:
星期日  第5节--第6节
 不安排教室 侯建荣(1-16周)","仅限体育明星班,虚拟排课                                                                                                                                                                                                                                             ",2017,2017-2018,2,11,,
安泰经济与管理学院,侯建荣,副教授                  ,市场营销学（B类）                                 ,001-(2017-2018-2)BU311(教学班),48,3,"行课安排为第1-16周,其中:
星期三  第1节--第3节
下院113(1-16周) 侯建荣(1-16周)",仅限安泰学生                                                                                                                                                                                                                                                        ,2016,2017-2018,2,60,,
安泰经济与管理学院,侯建荣,副教授                  ,定价策略                                          ,001-(2017-2018-2)BU327(教学班),32,2,"行课安排为第1-16周,其中:
星期二  第9节--第10节
上院203(1-16周) 侯建荣(1-16周)",最低开课人数15人,0,2017-2018,2,31,上院203,闵行上院        
安泰经济与管理学院,侯建荣,副教授                  ,渠道管理（A类）                                   ,001-(2017-2018-2)BU343(教学班),32,2,"行课安排为第1-16周,其中:
星期二  第3节--第4节
新上院S411(1-16周) 侯建荣(1-16周)",备注：仅限安泰学生，最低开课人数10人,2015,2017-2018,2,31,新上院S411,新上院          
安泰经济与管理学院,胥莉,副教授                  ,宏微观经济学                                      ,004-(2017-2018-2)EC007(教学班),48,3,"行课安排为第1-15周,其中:
星期五  第11节--第13节
上院107(1-15周) 胥莉(1-15周)",仅限16级二专与二专重修,2016,2017-2018,2,49,上院107,闵行上院        
安泰经济与管理学院,胥莉,副教授                  ,博弈论                                            ,002-(2017-2018-2)EC335(教学班),32,2,"行课安排为第1-16周,其中:
星期五  第9节--第10节
中院107(1-16周) 胥莉(1-16周)",仅限安泰学生                                                                                                                                                                                                                                                        ,2016,2017-2018,2,51,中院107,闵行中院        
安泰经济与管理学院,石桂峰,副教授                  ,会计学                                            ,001-(2017-2018-2)AC101(教学班),48,3,"行课安排为第1-16周,其中:
星期日  第9节--第10节
 不安排教室 石桂峰(1-16周)","仅限体育明星班,虚拟排课                                                                                                                                                                                                                                             ",2017,2017-2018,2,27,,
安泰经济与管理学院,石桂峰,副教授                  ,会计学                                            ,001-(2017-2018-2)AC311(教学班),32,2,"行课安排为第1-11周,其中:
星期一  第3节--第5节
东中院4-202(1-11周) 石桂峰(1-11周)",备注：英语（金融商务实务）必修优先                                                                                                                                                                                                                                  ,2015,2017-2018,2,51,东中院4-202,闵行东中院      
安泰经济与管理学院,许永国,讲师(高校)              ,经济思想史                                        ,001-(2017-2018-2)AM321(教学班),32,2,"行课安排为第1-16周,其中:
星期二  第1节--第2节
下院413(1-16周) 许永国(1-16周)",仅限安泰学生                                                                                                                                                                                                                                                        ,2016,2017-2018,2,50,下院413,闵行下院        
安泰经济与管理学院,李晓荣,讲师(高校)              ,财务会计信息系统                                  ,001-(2017-2018-2)AC306(教学班),32,2,"行课安排为第1-16周,其中:
星期一  第1节--第2节
新上院S412(1-16周) 李晓荣(1-16周)",备注：仅限安泰                                                                                                                                                                                                                                                      ,2015,2017-2018,2,50,新上院S412,新上院          
安泰经济与管理学院,李晓荣,讲师(高校)              ,财务会计信息系统                                  ,001-(2017-2018-2)AC312(教学班),48,3,"行课安排为第1-15周,其中:
星期一  第11节--第13节
上院105(1-15周) 李晓荣(1-15周)",仅限15级会计二专及二专重修，务必按照培养计划制定学期修读需求。,2015,2017-2018,2,48,上院105,闵行上院        
安泰经济与管理学院,郑育家,讲师(高校)              ,宏微观经济学                                      ,009-(2017-2018-2)EC007(教学班),48,3,"行课安排为第1-15周,其中:
星期一  第11节--第13节
 不安排教室 郑育家(1-15周)",仅限16级二专与二专重修(仅限西藏大学),2016,2017-2018,2,2,,
安泰经济与管理学院,郑育家,讲师(高校)              ,宏微观经济学                                      ,002-(2017-2018-2)EC007(教学班),48,3,"行课安排为第1-15周,其中:
星期三  第11节--第13节
上院102(1-15周) 郑育家(1-15周)",仅限16级二专与二专重修,2016,2017-2018,2,45,上院102,闵行上院        
安泰经济与管理学院,郑育家,讲师(高校)              ,宏微观经济学                                      ,001-(2017-2018-2)EC007(教学班),48,3,"行课安排为第1-15周,其中:
星期一  第11节--第13节
上院215(1-15周) 郑育家(1-15周)",仅限16级二专与二专重修,2016,2017-2018,2,47,,
安泰经济与管理学院,郑育家,讲师(高校)              ,宏微观经济学                                      ,010-(2017-2018-2)EC007(教学班),48,3,"行课安排为第1-15周,其中:
星期一  第11节--第13节
 不安排教室 郑育家(1-15周)",仅限16级二专与二专重修(仅限宁夏大学),2016,2017-2018,2,42,,
安泰经济与管理学院,郑育家,讲师(高校)              ,宏观经济学（B类）                                 ,002-(2017-2018-2)EC011(教学班),32,2,"行课安排为第19-22周,其中:
星期一  第1节--第4节
东下院112(19-22周) 郑育家(19-22周)
星期三  第1节--第4节
东下院112(19-22周) 郑育家(19-22周)","夏季学期,安泰经管学院学生以及安泰二专学生除外                                                                                                                                                                                                                       ",0,2017-2018,2,54,,
安泰经济与管理学院,郑育家,讲师(高校)              ,宏观经济学（B类）                                 ,001-(2017-2018-2)EC011(教学班),32,2,"行课安排为第1-11周,其中:
星期二  第11节--第13节
下院508(1-11周) 郑育家(1-11周)",最低开课人数15人,0,2017-2018,2,16,下院508,闵行下院        
安泰经济与管理学院,郑育家,讲师(高校)              ,宏观经济学                                        ,001-(2017-2018-2)EC108(教学班),32,2,"行课安排为第1-16周,其中:
星期三  第3节--第4节
上院213(1-16周) 郑育家(1-16周)",限国贸体育班                                                                                                                                                                                                                                                        ,2017,2017-2018,2,30,,
安泰经济与管理学院,朱喜,副教授                  ,计量经济学                                        ,005-(2017-2018-2)EC310(教学班),48,3,"行课安排为第1-16周,其中:
星期四  第3节--第5节
上院515(1-16周) 朱喜(1-16周)",仅限安泰学生                                                                                                                                                                                                                                                        ,2016,2017-2018,2,51,,
安泰经济与管理学院,朱喜,副教授                  ,计量经济学                                        ,004-(2017-2018-2)EC310(教学班),48,3,"行课安排为第1-16周,其中:
星期四  第7节--第9节
下院412(1-16周) 朱喜(1-16周)",仅限安泰学生                                                                                                                                                                                                                                                        ,2016,2017-2018,2,40,,
安泰经济与管理学院,朱喜,副教授                  ,金融学论文报告（A类）                             ,001-(2017-2018-2)FI415(教学班),64,4,"行课安排为第1-15周,其中:
星期四  第11节--第13节
上院212(1-15周) 朱喜(1-15周)",仅限15级金融二专及二专重修，务必按培养计划指定学期修读。,2014,2017-2018,2,66,上院212,闵行上院        
安泰经济与管理学院,武邦涛,教授                    ,管理基础                                          ,004-(2017-2018-2)AM001(教学班),32,2,"行课安排为第1-16周,其中:
星期四  第9节--第10节
上院104(1-16周) 武邦涛(1-16周)",最低开课人数15人,0,2017-2018,2,47,上院104,闵行上院        
安泰经济与管理学院,武邦涛,教授                    ,管理学                                            ,002-(2017-2018-2)BU100(教学班),32,2,"行课安排为第19-22周,其中:
星期一  第1节--第4节
东下院313(19-22周) 武邦涛(19-22周)
星期三  第1节--第4节
东下院313(19-22周) 武邦涛(19-22周)","夏季学期,安泰经管学院学生以及安泰二专学生除外                                                                                                                                                                                                                       ",0,2017-2018,2,59,,
安泰经济与管理学院,武邦涛,教授                    ,管理学                                            ,001-(2017-2018-2)BU100(教学班),32,2,"行课安排为第1-11周,其中:
星期二  第11节--第13节
下院411(1-11周) 武邦涛(1-11周)",最低开课人数15人,0,2017-2018,2,45,下院411,闵行下院        
安泰经济与管理学院,武邦涛,教授                    ,管理学原理（C类）                                 ,001-(2017-2018-2)BU200(教学班),48,3,"行课安排为第1-15周,其中:
星期四  第11节--第13节
上院107(1-15周) 武邦涛(1-15周)",仅限16级二专与二专重修。,2016,2017-2018,2,53,上院107,闵行上院        
安泰经济与管理学院,汤石章,副教授                  ,管理基础                                          ,012-(2017-2018-2)AM001(教学班),32,2,"行课安排为第1-11周,其中:
星期二  第11节--第13节
中院411(1-11周) 汤石章(1-11周)
中院411(1-11周) 李寿德(1-11周)",最低开课人数15人,0,2017-2018,2,51,,
安泰经济与管理学院,汤石章,副教授                  ,管理基础                                          ,002-(2017-2018-2)AM001(教学班),32,2,"行课安排为第1-16周,其中:
星期四  第9节--第10节
下院305(1-16周) 汤石章(1-16周)",最低开课人数15人,0,2017-2018,2,53,下院305,闵行下院        
安泰经济与管理学院,汤石章,副教授                  ,管理学原理（B类）                                 ,001-(2017-2018-2)BU102(教学班),32,2,"行课安排为第1-16周,其中:
星期四  第1节--第2节
东上院205(1-16周) 汤石章(1-16周)",仅限行政管理专业                                                                                                                                                                                                                                                    ,2017,2017-2018,2,43,东上院205,闵行东上院      
安泰经济与管理学院,汤石章,副教授                  ,管理学原理（C类）                                 ,008-(2017-2018-2)BU200(教学班),48,3,"行课安排为第1-15周,其中:
星期四  第11节--第13节
 不安排教室 汤石章(1-15周)",仅限16级二专与二专重修(仅限西藏大学),2016,2017-2018,2,2,,
