yxmc,xm,zcmc,kcmc,kcbm,xqxs,xqxf,sjms,bz,nj,xn,xq,yqdrs,jsdm,jxlmc
外国语学院,苏坤,副教授                  ,大学英语（3）,024-(2018-2019-2)EN063(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期四  第1节--第2节
上院412(1-15周) 苏坤(1-15周)
双周
星期一  第7节--第8节
下院101(2-16周) 苏坤(2-16周)
星期四  第1节--第2节
上院412(2-16周) 苏坤(2-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,27,下院101,闵行下院        
外国语学院,索宇环,副教授                  ,英语文学导论（2）,001-(2018-2019-2)EN247(教学班),32,2,"行课安排为第1-16周,其中:
星期二  第1节--第2节
上院305(1-16周) 索宇环(1-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,20,上院305,闵行上院        
外国语学院,索宇环,副教授                  ,英语文学导论（2）,002-(2018-2019-2)EN247(教学班),32,2,"行课安排为第1-16周,其中:
星期二  第3节--第4节
上院305(1-16周) 索宇环(1-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,21,上院305,闵行上院        
外国语学院,索宇环,副教授                  ,英语文学导论（2）,003-(2018-2019-2)EN247(教学班),32,2,"行课安排为第1-16周,其中:
星期一  第7节--第8节
上院305(1-16周) 索宇环(1-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,24,上院305,闵行上院        
外国语学院,索宇环,副教授                  ,英语名诗鉴赏                                      ,002-(2018-2019-2)EN322(教学班),32,2,"行课安排为第1-16周,其中:
星期一  第1节--第2节
中院106(1-16周) 索宇环(1-16周)",                                                                                                                                                                                                                                                                    ,2017,2018-2019,2,16,中院106,闵行中院        
外国语学院,索宇环,副教授                  ,英语经典散文选读(2),001-(2018-2019-2)EN442(教学班),16,1,"行课安排为第1-8周,其中:
星期三  第3节--第4节
东上院501(1-8周) 索宇环(1-8周)",                                                                                                                                                                                                                                                                    ,2015,2018-2019,2,28,东上院501,闵行东上院      
外国语学院,孟玲玲,副教授                  ,大学英语（2）,059-(2018-2019-1)EN062(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期一  第9节--第10节
东下院404(1-15周) 孟玲玲(1-15周)
星期四  第11节--第12节
东下院404(1-15周) 孟玲玲(1-15周)
双周
星期一  第9节--第10节
东下院404(2-16周) 孟玲玲(2-16周)","仅限内地班,预科班特招生(行政管理,法学,传播学,广播电视编导,文化产业管理,,汉语言文学中外文化交流,工业设计)                                                                                                                                                            ",2018,2018-2019,2,45,东下院404,闵行东下院      
外国语学院,孟玲玲,副教授                  ,大学英语（2）,094-(2018-2019-2)EN062(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期三  第1节--第2节
东下院304(1-15周) 孟玲玲(1-15周)
星期四  第3节--第4节
东下院304(1-15周) 孟玲玲(1-15周)
双周
星期三  第1节--第2节
东下院304(2-16周) 孟玲玲(2-16周)","仅限内地班,预科班特招生(化学类,环境科学与工程,环境生态与生物技术类,基地班)                                                                                                                                                                                          ",2018,2018-2019,2,29,东下院304,闵行东下院      
外国语学院,孟玲玲,副教授                  ,大学英语（2）,095-(2018-2019-2)EN062(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期三  第3节--第4节
东下院304(1-15周) 孟玲玲(1-15周)
双周
星期三  第3节--第4节
东下院304(2-16周) 不安排教师
星期五  第3节--第4节
东下院304(2-16周) 不安排教师","仅限内地班,预科班特招生(海洋工程与土建类,建筑学,药学类)                                                                                                                                                                                                             ",2018,2018-2019,2,13,东下院304,闵行东下院      
外国语学院,丁兴华,副教授                  ,大学英语（2）,083-(2018-2019-2)EN062(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期二  第1节--第2节
东中院4-307(1-15周) 丁兴华(1-15周)
星期五  第7节--第8节
东中院4-404(1-15周) 丁兴华(1-15周)
双周
星期二  第1节--第2节
东中院4-307(2-16周) 丁兴华(2-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,25,东中院4-307,闵行东中院      
外国语学院,丁兴华,副教授                  ,大学英语（2）,083-(2018-2019-2)EN062(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期二  第1节--第2节
东中院4-307(1-15周) 丁兴华(1-15周)
星期五  第7节--第8节
东中院4-404(1-15周) 丁兴华(1-15周)
双周
星期二  第1节--第2节
东中院4-307(2-16周) 丁兴华(2-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,25,东中院4-404,闵行东中院      
外国语学院,丁兴华,副教授                  ,大学英语（2）,092-(2018-2019-2)EN062(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期五  第1节--第2节
东中院4-307(1-15周) 丁兴华(1-15周)
双周
星期二  第7节--第8节
东中院4-404(2-16周) 丁兴华(2-16周)
星期五  第1节--第2节
东中院4-307(2-16周) 丁兴华(2-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,26,东中院4-307,闵行东中院      
外国语学院,丁兴华,副教授                  ,大学英语（2）,092-(2018-2019-2)EN062(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期五  第1节--第2节
东中院4-307(1-15周) 丁兴华(1-15周)
双周
星期二  第7节--第8节
东中院4-404(2-16周) 丁兴华(2-16周)
星期五  第1节--第2节
东中院4-307(2-16周) 丁兴华(2-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,26,东中院4-404,闵行东中院      
外国语学院,童剑平,副教授                  ,欧洲文化导论                                      ,001-(2018-2019-2)CL915(教学班),32,2,"行课安排为第1-16周,其中:
星期一  第9节--第10节
东下院104(1-16周) 童剑平(1-16周)","双语,面向非英语专业本科生                                                                                                                                                                                                                                           ",0,2018-2019,2,32,东下院104,闵行东下院      
外国语学院,童剑平,副教授                  ,欧洲文化导论                                      ,002-(2018-2019-2)CL915(教学班),32,2,"行课安排为第19-22周,其中:
星期二  第1节--第4节
上院107(19-22周) 童剑平(19-22周)
星期四  第1节--第4节
上院107(19-22周) 童剑平(19-22周)","夏季学期,双语,非英语专业本科生                                                                                                                                                                                                                                      ",0,2018-2019,2,0,上院107,闵行上院        
外国语学院,童剑平,副教授                  ,英语听说（2）,001-(2018-2019-2)EN124(教学班),32,2,"行课安排为第1-16周,其中:
星期二  第3节--第4节
上院403(1-16周) 童剑平(1-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,22,上院403,闵行上院        
外国语学院,童剑平,副教授                  ,英语听说（2）,002-(2018-2019-2)EN124(教学班),32,2,"行课安排为第1-16周,其中:
星期二  第1节--第2节
上院403(1-16周) 童剑平(1-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,28,上院403,闵行上院        
外国语学院,童剑平,副教授                  ,英语阅读与写作（2）,001-(2018-2019-2)EN126(教学班),32,2,"行课安排为第1-16周,其中:
星期四  第1节--第2节
下院101(1-16周) 童剑平(1-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,22,下院101,闵行下院        
外国语学院,童剑平,副教授                  ,英语阅读与写作（2）,002-(2018-2019-2)EN126(教学班),32,2,"行课安排为第1-16周,其中:
星期四  第3节--第4节
下院101(1-16周) 童剑平(1-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,29,下院101,闵行下院        
外国语学院,童剑平,副教授                  ,英语视听说（1）,002-(2018-2019-2)EN229(教学班),48,3,"行课安排为第1-15周,其中:
星期四  第11节--第13节
上院507(1-15周) 童剑平(1-15周)",                                                                                                                                                                                                                                                                    ,2017,2018-2019,2,5,上院507,闵行上院        
外国语学院,王宇,副教授                  ,大学英语（3）,031-(2018-2019-2)EN063(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期二  第1节--第2节
上院411(1-15周) 王宇(1-15周)
星期五  第7节--第8节
下院107(1-15周) 王宇(1-15周)
双周
星期二  第1节--第2节
上院411(2-16周) 王宇(2-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,25,上院411,闵行上院        
外国语学院,王宇,副教授                  ,大学英语（3）,031-(2018-2019-2)EN063(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期二  第1节--第2节
上院411(1-15周) 王宇(1-15周)
星期五  第7节--第8节
下院107(1-15周) 王宇(1-15周)
双周
星期二  第1节--第2节
上院411(2-16周) 王宇(2-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,25,下院107,闵行下院        
外国语学院,王宇,副教授                  ,大学英语（3）,041-(2018-2019-2)EN063(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期二  第3节--第4节
上院411(1-15周) 王宇(1-15周)
双周
星期二  第3节--第4节
上院411(2-16周) 王宇(2-16周)
星期五  第7节--第8节
下院107(2-16周) 王宇(2-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,26,上院411,闵行上院        
外国语学院,王宇,副教授                  ,大学英语（3）,041-(2018-2019-2)EN063(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期二  第3节--第4节
上院411(1-15周) 王宇(1-15周)
双周
星期二  第3节--第4节
上院411(2-16周) 王宇(2-16周)
星期五  第7节--第8节
下院107(2-16周) 王宇(2-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,26,下院107,闵行下院        
外国语学院,王宇,副教授                  ,大学英语（3）,051-(2018-2019-2)EN063(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期二  第7节--第8节
下院107(1-15周) 王宇(1-15周)
星期五  第3节--第4节
上院411(1-15周) 王宇(1-15周)
双周
星期五  第3节--第4节
上院411(2-16周) 王宇(2-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,21,上院411,闵行上院        
外国语学院,王宇,副教授                  ,大学英语（3）,051-(2018-2019-2)EN063(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期二  第7节--第8节
下院107(1-15周) 王宇(1-15周)
星期五  第3节--第4节
上院411(1-15周) 王宇(1-15周)
双周
星期五  第3节--第4节
上院411(2-16周) 王宇(2-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,21,下院107,闵行下院        
外国语学院,王宇,副教授                  ,大学英语（3）,061-(2018-2019-2)EN063(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期五  第1节--第2节
上院411(1-15周) 王宇(1-15周)
双周
星期二  第7节--第8节
下院107(2-16周) 王宇(2-16周)
星期五  第1节--第2节
上院411(2-16周) 王宇(2-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,21,上院411,闵行上院        
外国语学院,王宇,副教授                  ,大学英语（3）,061-(2018-2019-2)EN063(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期五  第1节--第2节
上院411(1-15周) 王宇(1-15周)
双周
星期二  第7节--第8节
下院107(2-16周) 王宇(2-16周)
星期五  第1节--第2节
上院411(2-16周) 王宇(2-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,21,下院107,闵行下院        
外国语学院,王清,翻译                    ,大学英语（2）,069-(2018-2019-2)EN062(教学班),48,3,"行课安排为第1-16周,其中:
星期二  第1节--第3节
上院507(1-16周) 王清(1-16周)","仅限国贸体育班,高班                                                                                                                                                                                                                                                 ",2018,2018-2019,2,19,上院507,闵行上院        
外国语学院,王清,翻译                    ,大学英语（4）,035-(2018-2019-2)EN064(教学班),48,3,"行课安排为第1-16周,其中:
星期三  第1节--第3节
上院507(1-16周) 王清(1-16周)",高班，限国贸体育班                                                                                                                                                                                                                                                  ,2017,2018-2019,2,21,上院507,闵行上院        
外国语学院,张菁,讲师(高校)              ,大学英语（5）,001-(2018-2019-2)EN065(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期一  第1节--第2节
上院505(1-15周) 张菁(1-15周)
星期四  第7节--第8节
上院502(1-15周) 张菁(1-15周)
双周
星期一  第1节--第2节
上院505(2-16周) 张菁(2-16周)",英汉汉英口译                                                                                                                                                                                                                                                        ,2018,2018-2019,2,31,,
外国语学院,张菁,讲师(高校)              ,大学英语（5）,001-(2018-2019-2)EN065(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期一  第1节--第2节
上院505(1-15周) 张菁(1-15周)
星期四  第7节--第8节
上院502(1-15周) 张菁(1-15周)
双周
星期一  第1节--第2节
上院505(2-16周) 张菁(2-16周)",英汉汉英口译                                                                                                                                                                                                                                                        ,2018,2018-2019,2,31,上院502,闵行上院        
外国语学院,张菁,讲师(高校)              ,大学英语（5）,004-(2018-2019-2)EN065(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期一  第3节--第4节
上院505(1-15周) 张菁(1-15周)
双周
星期一  第3节--第4节
上院505(2-16周) 张菁(2-16周)
星期四  第7节--第8节
上院502(2-16周) 张菁(2-16周)",英汉汉英口译                                                                                                                                                                                                                                                        ,2018,2018-2019,2,21,,
外国语学院,张菁,讲师(高校)              ,大学英语（5）,004-(2018-2019-2)EN065(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期一  第3节--第4节
上院505(1-15周) 张菁(1-15周)
双周
星期一  第3节--第4节
上院505(2-16周) 张菁(2-16周)
星期四  第7节--第8节
上院502(2-16周) 张菁(2-16周)",英汉汉英口译                                                                                                                                                                                                                                                        ,2018,2018-2019,2,21,上院502,闵行上院        
外国语学院,张菁,讲师(高校)              ,大学英语（5）,007-(2018-2019-2)EN065(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期一  第7节--第8节
上院502(1-15周) 张菁(1-15周)
星期四  第3节--第4节
上院505(1-15周) 张菁(1-15周)
双周
星期四  第3节--第4节
上院505(2-16周) 张菁(2-16周)",英汉汉英口译                                                                                                                                                                                                                                                        ,2018,2018-2019,2,24,,
外国语学院,张菁,讲师(高校)              ,大学英语（5）,007-(2018-2019-2)EN065(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期一  第7节--第8节
上院502(1-15周) 张菁(1-15周)
星期四  第3节--第4节
上院505(1-15周) 张菁(1-15周)
双周
星期四  第3节--第4节
上院505(2-16周) 张菁(2-16周)",英汉汉英口译                                                                                                                                                                                                                                                        ,2018,2018-2019,2,24,上院502,闵行上院        
外国语学院,张菁,讲师(高校)              ,大学英语（5）,010-(2018-2019-2)EN065(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期四  第1节--第2节
上院505(1-15周) 张菁(1-15周)
双周
星期一  第7节--第8节
上院502(2-16周) 张菁(2-16周)
星期四  第1节--第2节
上院505(2-16周) 张菁(2-16周)",英汉汉英口译                                                                                                                                                                                                                                                        ,2018,2018-2019,2,19,,
外国语学院,张菁,讲师(高校)              ,大学英语（5）,010-(2018-2019-2)EN065(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期四  第1节--第2节
上院505(1-15周) 张菁(1-15周)
双周
星期一  第7节--第8节
上院502(2-16周) 张菁(2-16周)
星期四  第1节--第2节
上院505(2-16周) 张菁(2-16周)",英汉汉英口译                                                                                                                                                                                                                                                        ,2018,2018-2019,2,19,上院502,闵行上院        
外国语学院,曹慧,,基础法语(上)                                      ,001-(2018-2019-2)FO005(教学班),64,4,"行课安排为第1-16周,其中:
星期一  第9节--第10节
上院202(1-16周) 曹慧(1-16周)
星期四  第9节--第10节
上院202(1-16周) 曹慧(1-16周)",                                                                                                                                                                                                                                                                    ,0,2018-2019,2,41,上院202,闵行上院        
外国语学院,曹慧,,中级法语（1）,001-(2018-2019-2)FR303(教学班),96,6,"行课安排为第1-15周,其中:
星期一  第11节--第13节
上院202(1-15周) 曹慧(1-15周)
星期三  第11节--第13节
上院202(1-15周) 刘莉(1-15周)",                                                                                                                                                                                                                                                                    ,2016,2018-2019,2,28,上院202,闵行上院        
外国语学院,曹慧,,法语语法                                          ,001-(2018-2019-2)FR304(教学班),48,3,"行课安排为第1-15周,其中:
星期四  第11节--第13节
上院207(1-15周) 曹慧(1-15周)",                                                                                                                                                                                                                                                                    ,2016,2018-2019,2,28,上院207,闵行上院        
外国语学院,曹慧,,法语词汇                                          ,001-(2018-2019-2)FR305(教学班),48,3,"行课安排为第1-15周,其中:
星期六  第1节--第3节
上院409(1-15周) 曹慧(1-15周)",                                                                                                                                                                                                                                                                    ,2016,2018-2019,2,28,,
外国语学院,曹慧,,毕业论文（法语）                                  ,001-(2018-2019-2)FR408(教学班),32,2,"行课安排为第1-15周,其中:
星期三  第11节--第12节
 不安排教室 曹慧(1-15周)",虚拟时间                                                                                                                                                                                                                                                            ,2015,2018-2019,2,22,,
外国语学院,常欣,副教授                  ,改变生活的心理学研究                              ,001-(2018-2019-2)PS008(教学班),32,2,"行课安排为第1-16周,其中:
星期二  第9节--第10节
东中院4-104(1-16周) 常欣(1-16周)",                                                                                                                                                                                                                                                                    ,0,2018-2019,2,39,东中院4-104,闵行东中院      
外国语学院,彭青龙,教授                    ,英语经典散文选读(2),002-(2018-2019-2)EN442(教学班),16,1,"行课安排为第1-8周,其中:
星期三  第3节--第4节
东上院504(1-8周) 彭青龙(1-8周)",                                                                                                                                                                                                                                                                    ,2015,2018-2019,2,17,东上院504,闵行东上院      
外国语学院,杨炳钧,教授                    ,英语语言学概论（2）,003-(2018-2019-2)EN244(教学班),32,2,"行课安排为第1-16周,其中:
星期五  第1节--第2节
上院303(1-16周) 杨炳钧(1-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,23,上院303,闵行上院        
外国语学院,徐政,副教授                  ,英语实用写作（2）,002-(2018-2019-2)EN258(教学班),32,2,"行课安排为第1-16周,其中:
星期一  第7节--第8节
上院312(1-16周) 徐政(1-16周)",                                                                                                                                                                                                                                                                    ,2017,2018-2019,2,22,上院312,闵行上院        
外国语学院,林子博,讲师(高校)              ,基础日语(上)                                      ,001-(2018-2019-2)JA001(教学班),64,4,"行课安排为第1-16周,其中:
星期二  第9节--第10节
东上院409(1-16周) 林子博(1-16周)
星期四  第9节--第10节
东上院409(1-16周) 林子博(1-16周)",                                                                                                                                                                                                                                                                    ,0,2018-2019,2,40,东上院409,闵行东上院      
外国语学院,林子博,讲师(高校)              ,日语作文                                          ,001-(2018-2019-1)JA412(教学班),16,1,"行课安排为第1-6周,其中:
星期三  第11节--第13节
上院207(1-6周) 林子博(1-6周)",                                                                                                                                                                                                                                                                    ,2015,2018-2019,2,16,上院207,闵行上院        
外国语学院,郇昌鹏,副教授                  ,大学基础英语（2）,001-(2018-2019-2)EN026(教学班),68,3,"行课安排为第1-16周,其中:
星期六  第3节--第3节
 不安排教室 郇昌鹏(1-16周)","虚拟排课(实际上课时间4月份),仅限体育明星班",2017,2018-2019,2,2,,
外国语学院,郇昌鹏,副教授                  ,学术英语交际:写作与发言                           ,004-(2018-2019-2)EN908(教学班),32,2,"行课安排为第1-16周,其中:
星期二  第9节--第10节
中院107(1-16周) 郇昌鹏(1-16周)",全英文                                                                                                                                                                                                                                                              ,0,2018-2019,2,27,中院107,闵行中院        
外国语学院,郇昌鹏,副教授                  ,学术英语交际:写作与发言                           ,005-(2018-2019-2)EN908(教学班),32,2,"行课安排为第1-16周,其中:
星期二  第11节--第12节
中院107(1-16周) 郇昌鹏(1-16周)",全英文                                                                                                                                                                                                                                                              ,0,2018-2019,2,22,中院107,闵行中院        
外国语学院,郇昌鹏,副教授                  ,学术英语交际:写作与发言                           ,007-(2018-2019-2)EN908(教学班),32,2,"行课安排为第19-22周,其中:
星期三  第7节--第10节
上院409(19-22周) 郇昌鹏(19-22周)
星期五  第7节--第10节
上院409(19-22周) 郇昌鹏(19-22周)","夏季学期,全英文授课,学生需通过交大水平考试                                                                                                                                                                                                                          ",0,2018-2019,2,0,,
外国语学院,吴芙芸,教授                    ,英语语言学概论（2）,005-(2018-2019-2)EN244(教学班),32,2,"行课安排为第1-16周,其中:
星期三  第3节--第4节
上院301(1-16周) 吴芙芸(1-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,20,上院301,闵行上院        
外国语学院,吴芙芸,教授                    ,英语视听说（4）,003-(2018-2019-2)EN263(教学班),64,4,"行课安排为第1-16周,其中:
星期一  第7节--第8节
上院501(1-16周) 吴芙芸(1-16周)
星期三  第1节--第2节
上院501(1-16周) 吴芙芸(1-16周)",                                                                                                                                                                                                                                                                    ,2017,2018-2019,2,15,上院501,闵行上院        
外国语学院,江妍,,大学英语（3）,045-(2018-2019-2)EN063(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期二  第3节--第4节
上院506(1-15周) 江妍(1-15周)
双周
星期二  第3节--第4节
上院506(2-16周) 江妍(2-16周)
星期五  第7节--第8节
下院206(2-16周) 江妍(2-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,25,上院506,闵行上院        
外国语学院,江妍,,大学英语（3）,045-(2018-2019-2)EN063(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期二  第3节--第4节
上院506(1-15周) 江妍(1-15周)
双周
星期二  第3节--第4节
上院506(2-16周) 江妍(2-16周)
星期五  第7节--第8节
下院206(2-16周) 江妍(2-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,25,下院206,闵行下院        
外国语学院,江妍,,大学英语（3）,056-(2018-2019-2)EN063(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期二  第7节--第8节
下院206(1-15周) 江妍(1-15周)
星期五  第3节--第4节
上院506(1-15周) 江妍(1-15周)
双周
星期五  第3节--第4节
上院506(2-16周) 江妍(2-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,20,上院506,闵行上院        
外国语学院,江妍,,大学英语（3）,056-(2018-2019-2)EN063(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期二  第7节--第8节
下院206(1-15周) 江妍(1-15周)
星期五  第3节--第4节
上院506(1-15周) 江妍(1-15周)
双周
星期五  第3节--第4节
上院506(2-16周) 江妍(2-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,20,下院206,闵行下院        
外国语学院,江妍,,英语写作（M类）（1）,001-(2018-2019-2)EN313(教学班),48,3,"行课安排为第1-15周,其中:
星期五  第11节--第13节
上院203(1-15周) 江妍(1-15周)",                                                                                                                                                                                                                                                                    ,2016,2018-2019,2,24,上院203,闵行上院        
外国语学院,杜燕,讲师(高校)              ,法语二外（2）,001-(2018-2019-2)EN119(教学班),64,4,"行课安排为第1-16周,其中:
星期一  第1节--第2节
东上院304(1-16周) 杜燕(1-16周)
星期三  第3节--第4节
东上院304(1-16周) 杜燕(1-16周)",                                                                                                                                                                                                                                                                    ,2017,2018-2019,2,21,东上院304,闵行东上院      
外国语学院,杜燕,讲师(高校)              ,基础法语（1）,001-(2018-2019-2)FR201(教学班),144,9,"行课安排为第1-15周,其中:
星期一  第11节--第13节
上院317(1-15周) 杜燕(1-15周)
星期二  第11节--第13节
上院317(1-15周) 杜燕(1-15周)
星期四  第11节--第13节
上院317(1-15周) 杜燕(1-15周)",                                                                                                                                                                                                                                                                    ,2017,2018-2019,2,44,,
外国语学院,方青,讲师(高校)              ,大学英语（5）,002-(2018-2019-2)EN065(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期一  第1节--第2节
下院103(1-15周) 方青(1-15周)
星期四  第7节--第8节
下院103(1-15周) 方青(1-15周)
双周
星期一  第1节--第2节
下院103(2-16周) 方青(2-16周)",跨文化交际能力                                                                                                                                                                                                                                                      ,2018,2018-2019,2,29,下院103,闵行下院        
外国语学院,方青,讲师(高校)              ,大学英语（5）,005-(2018-2019-2)EN065(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期一  第3节--第4节
下院103(1-15周) 方青(1-15周)
双周
星期一  第3节--第4节
下院103(2-16周) 方青(2-16周)
星期四  第7节--第8节
下院103(2-16周) 方青(2-16周)",跨文化交际能力                                                                                                                                                                                                                                                      ,2018,2018-2019,2,22,下院103,闵行下院        
外国语学院,方青,讲师(高校)              ,大学英语（5）,008-(2018-2019-2)EN065(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期一  第7节--第8节
下院103(1-15周) 方青(1-15周)
星期四  第3节--第4节
下院103(1-15周) 方青(1-15周)
双周
星期四  第3节--第4节
下院103(2-16周) 方青(2-16周)",跨文化交际能力                                                                                                                                                                                                                                                      ,2018,2018-2019,2,24,下院103,闵行下院        
外国语学院,方青,讲师(高校)              ,大学英语（5）,011-(2018-2019-2)EN065(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期四  第1节--第2节
下院103(1-15周) 方青(1-15周)
双周
星期一  第7节--第8节
下院103(2-16周) 方青(2-16周)
星期四  第1节--第2节
下院103(2-16周) 方青(2-16周)",跨文化交际能力                                                                                                                                                                                                                                                      ,2018,2018-2019,2,17,下院103,闵行下院        
外国语学院,陆元雯,副教授                  ,大学英语（3）,037-(2018-2019-2)EN063(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期二  第1节--第2节
东中院4-407(1-15周) 陆元雯(1-15周)
星期五  第7节--第8节
东中院3-404(1-15周) 陆元雯(1-15周)
双周
星期二  第1节--第2节
东中院4-407(2-16周) 陆元雯(2-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,23,东中院3-404,闵行东中院      
外国语学院,陆元雯,副教授                  ,大学英语（3）,037-(2018-2019-2)EN063(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期二  第1节--第2节
东中院4-407(1-15周) 陆元雯(1-15周)
星期五  第7节--第8节
东中院3-404(1-15周) 陆元雯(1-15周)
双周
星期二  第1节--第2节
东中院4-407(2-16周) 陆元雯(2-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,23,东中院4-407,闵行东中院      
外国语学院,陆元雯,副教授                  ,大学英语（3）,047-(2018-2019-2)EN063(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期二  第3节--第4节
东中院4-407(1-15周) 陆元雯(1-15周)
双周
星期二  第3节--第4节
东中院4-407(2-16周) 陆元雯(2-16周)
星期五  第7节--第8节
东中院3-404(2-16周) 陆元雯(2-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,25,东中院3-404,闵行东中院      
外国语学院,陆元雯,副教授                  ,大学英语（3）,047-(2018-2019-2)EN063(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期二  第3节--第4节
东中院4-407(1-15周) 陆元雯(1-15周)
双周
星期二  第3节--第4节
东中院4-407(2-16周) 陆元雯(2-16周)
星期五  第7节--第8节
东中院3-404(2-16周) 陆元雯(2-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,25,东中院4-407,闵行东中院      
外国语学院,陆元雯,副教授                  ,大学英语（3）,067-(2018-2019-2)EN063(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期五  第1节--第2节
东中院4-407(1-15周) 陆元雯(1-15周)
双周
星期二  第7节--第8节
东中院3-404(2-16周) 陆元雯(2-16周)
星期五  第1节--第2节
东中院4-407(2-16周) 陆元雯(2-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,22,东中院3-404,闵行东中院      
外国语学院,陆元雯,副教授                  ,大学英语（3）,067-(2018-2019-2)EN063(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期五  第1节--第2节
东中院4-407(1-15周) 陆元雯(1-15周)
双周
星期二  第7节--第8节
东中院3-404(2-16周) 陆元雯(2-16周)
星期五  第1节--第2节
东中院4-407(2-16周) 陆元雯(2-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,22,东中院4-407,闵行东中院      
外国语学院,陆元雯,副教授                  ,英语写作                                          ,001-(2018-2019-2)EN901(教学班),32,2,"行课安排为第19-22周,其中:
星期二  第1节--第4节
上院301(19-22周) 陆元雯(19-22周)
星期四  第1节--第4节
上院301(19-22周) 陆元雯(19-22周)","夏季学期,双语                                                                                                                                                                                                                                                       ",0,2018-2019,2,0,上院301,闵行上院        
