yxmc,xm,zcmc,kcmc,kcbm,xqxs,xqxf,sjms,bz,nj,xn,xq,yqdrs,jsdm,jxlmc
媒体与设计学院,林迅,教授                    ,艺术、媒介与创造性思维                            ,001-(2016-2017-1)SO935(教学班),32,2,"行课安排为第1周 --- 第8周,其中:
星期二  第9节--第10节
中院302(1-8周).林迅
星期四  第9节--第10节
中院302(1-8周).林迅",拟使用教材：《新媒体艺术》                                                                                                                                                                                                                                          ,0,2016-2017,1,31,中院302,闵行中院        
媒体与设计学院,姜进章,研究员                  ,媒介经营与管理                                    ,001-(2016-2017-1)JC407(教学班),48,3,"行课安排为第1周 --- 第16周,其中:
星期二  第1节--第3节
东下院306(1-16周).姜进章 研究员",与14级合上,2013,2016-2017,1,26,东下院306,闵行东下院      
媒体与设计学院,姜进章,研究员                  ,媒介经营管理                                      ,001-(2016-2017-1)JC451(教学班),34,2,"行课安排为第1周 --- 第11周,其中:
星期二  第1节--第3节
东下院306(1-11周).姜进章 研究员",与13级合上，双语,2014,2016-2017,1,45,东下院306,闵行东下院      
媒体与设计学院,薛可,教授                    ,人际传播                                          ,001-(2016-2017-1)JC200(行政班),34,2,"行课安排为第1周 --- 第8周,其中:
星期二  第7节--第10节
中院108(1-8周).薛可",                                                                                                                                                                                                                                                                    ,2016,2016-2017,1,32,中院108,闵行中院        
媒体与设计学院,薛可,教授                    ,公共关系理论与实务                                ,001-(2016-2017-1)JC208(教学班),51,3,"行课安排为第1周 --- 第8周,其中:
星期三  第1节--第6节
中院209(1-8周).薛可",                                                                                                                                                                                                                                                                    ,2015,2016-2017,1,41,中院209,闵行中院        
媒体与设计学院,薛可,教授                    ,人际交往艺术                                      ,001-(2016-2017-1)SO934(教学班),32,2,"行课安排为第1周 --- 第11周,其中:
星期二  第11节--第13节
下院202(1-11周).薛可","拟使用教材：人际传播学（新版）
限大二、大三                                                                                                                                                                                                                        ",0,2016-2017,1,30,下院202,闵行下院        
媒体与设计学院,张国良,教授                    ,新闻与传播系列前沿讲座（高端讲座）                ,001-(2016-2017-1)JC412(教学班),48,3,"行课安排为第1周 --- 第16周,其中:
星期六  第1节--第2节
.(1-16周).张国良 教授",虚拟排课                                                                                                                                                                                                                                                            ,2013,2016-2017,1,53,,
媒体与设计学院,刘春荣,副教授                  ,计算机辅助设计（1）,001-(2016-2017-1)CS111(教学班),34,2,"行课安排为第1周 --- 第8周,其中:
星期一  第7节--第10节
.(1-8周).刘春荣 副教授",                                                                                                                                                                                                                                                                    ,2015,2016-2017,1,17,,
媒体与设计学院,刘春荣,副教授                  ,计算机辅助设计                                    ,001-(2016-2017-1)CS323(教学班),48,3,"行课安排为第1周 --- 第8周,其中:
星期一  第11节--第13节
上院206(1-8周).刘春荣
星期五  第11节--第13节
上院206(1-8周).刘春荣",                                                                                                                                                                                                                                                                    ,2013,2016-2017,1,13,上院206,闵行上院        
媒体与设计学院,刘春荣,副教授                  ,交通工具设计基础                                  ,001-(2016-2017-1)ID313(教学班),51,3,"行课安排为第1周 --- 第12周,其中:
星期五  第6节--第9节
.(1-12周).刘春荣 副教授",仅限工业设计                                                                                                                                                                                                                                                        ,2014,2016-2017,1,24,,
媒体与设计学院,姚欣保,研究员                  ,新闻解读                                          ,001-(2016-2017-1)JC103(行政班),34,2,"行课安排为第1周 --- 第16周,其中:
星期二  第3节--第4节
中院110(1-16周).姚欣保",                                                                                                                                                                                                                                                                    ,2016,2016-2017,1,35,中院110,闵行中院        
媒体与设计学院,姚欣保,研究员                  ,中国新闻解读与中国问题研究                        ,001-(2016-2017-1)SP199(教学班),32,2,"行课安排为第5周 --- 第15周,其中:
星期二  第6节--第8节
中院103(5-15周).姚欣保",                                                                                                                                                                                                                                                                    ,2016,2016-2017,1,30,中院103,闵行中院        
媒体与设计学院,姚欣保,研究员                  ,时政评论                                          ,001-(2016-2017-1)SP222(教学班),32,2,"行课安排为第5周 --- 第15周,其中:
星期二  第11节--第13节
中院402(5-15周).姚欣保",                                                                                                                                                                                                                                                                    ,2016,2016-2017,1,16,中院402,闵行中院        
媒体与设计学院,魏武挥,工程师                  ,互联网与新媒体实务                                ,001-(2016-2017-1)JC206(教学班),51,3,"行课安排为第1周 --- 第16周,其中:
星期一  第7节--第9节
中院107(1-16周).魏武挥",                                                                                                                                                                                                                                                                    ,2015,2016-2017,1,49,中院107,闵行中院        
媒体与设计学院,魏武挥,工程师                  ,互联网与新媒体发展案例研究                        ,001-(2016-2017-1)JC323(教学班),34,2,"行课安排为第1-16周,其中:
星期一  第3节--第4节
东中院4-402(1-16周) 魏武挥(1-16周)",                                                                                                                                                                                                                                                                    ,2014,2016-2017,1,34,东中院4-402,闵行东中院      
媒体与设计学院,许亭方,讲师(高校)              ,设计素描                                          ,001-(2016-2017-1)AD003(教学班),32,2,"行课安排为第1周 --- 第8周,其中:
星期一  第7节--第8节
东上院504(1-8周).许亭方
星期四  第9节--第10节
东上院504(1-8周).许亭方",                                                                                                                                                                                                                                                                    ,0,2016-2017,1,23,东上院504,闵行东上院      
媒体与设计学院,许亭方,讲师(高校)              ,展示与专卖设计                                    ,001-(2016-2017-1)AD304(教学班),51,3,"行课安排为第1-8周,其中:
星期一  第1节--第6节
 不安排教室 许亭方(1-8周)",仅限艺术设计视觉传达                                                                                                                                                                                                                                                ,2014,2016-2017,1,25,,
媒体与设计学院,戴永明,副教授                  ,大学应用写作（A类）                               ,001-(2016-2017-1)JC115(行政班),51,3,"行课安排为第1周 --- 第16周,其中:
星期五  第3节--第4节
中院109(1-16周).戴永明",                                                                                                                                                                                                                                                                    ,2016,2016-2017,1,31,中院109,闵行中院        
媒体与设计学院,戴永明,副教授                  ,传播伦理与法规（二）                              ,001-(2016-2017-1)JC210(教学班),34,2,"行课安排为第1周 --- 第16周,其中:
星期五  第9节--第10节
中院106(1-16周).戴永明",                                                                                                                                                                                                                                                                    ,2015,2016-2017,1,40,中院106,闵行中院        
媒体与设计学院,戴永明,副教授                  ,新闻法规与伦理                                    ,001-(2016-2017-1)JC401(教学班),48,3,"行课安排为第1周 --- 第15周,其中:
星期五  第11节--第13节
上院322(1-15周).戴永明",                                                                                                                                                                                                                                                                    ,2013,2016-2017,1,13,上院322,闵行上院        
媒体与设计学院,孔繁强,副教授                  ,素描（1）,002-(2016-2017-1)AD102(行政班),68,4,"行课安排为第1周 --- 第8周,其中:
星期五  第1节--第8节
.(1-8周).孔繁强 副教授",学院专教                                                                                                                                                                                                                                                            ,2016,2016-2017,1,23,,
媒体与设计学院,张立群,副教授                  ,专题设计（1）,001-(2016-2017-1)ID112(行政班),17,1,"行课安排为第5周 --- 第8周,其中:
星期一  第7节--第10节
上院308(5-8周).张立群",                                                                                                                                                                                                                                                                    ,2016,2016-2017,1,21,上院308,闵行上院        
媒体与设计学院,张立群,副教授                  ,专题设计（4）,001-(2016-2017-1)ID307(教学班),17,1,"行课安排为第1-4周,其中:
星期四  第1节--第4节
 不安排教室 张立群(1-4周)",仅限工业设计                                                                                                                                                                                                                                                        ,2014,2016-2017,1,23,,
媒体与设计学院,张立群,副教授                  ,开发性产品设计                                    ,001-(2016-2017-1)ID401(教学班),85,5,"行课安排为第9周 --- 第16周,其中:
星期一  第11节--第13节
上院210(9-16周).张立群
星期四  第11节--第13节
上院210(9-16周).张立群",                                                                                                                                                                                                                                                                    ,2013,2016-2017,1,13,上院210,闵行上院        
媒体与设计学院,赵明,讲师(高校)              ,室内设计（3）,001-(2016-2017-1)AD309(教学班),102,6,"行课安排为第1-12周,其中:
星期四  第1节--第8节
 不安排教室 赵明(1-12周)",仅限艺术设计环境艺术                                                                                                                                                                                                                                                ,2014,2016-2017,1,25,,
媒体与设计学院,赵明,讲师(高校)              ,建筑设计初步（B类）                               ,001-(2016-2017-1)AR351(教学班),51,3,"行课安排为第1周 --- 第8周,其中:
星期五  第1节--第6节
中院104(1-8周).赵明",                                                                                                                                                                                                                                                                    ,2015,2016-2017,1,21,中院104,闵行中院        
媒体与设计学院,赵明,讲师(高校)              ,空间模型设计                                      ,001-(2016-2017-1)ID101(教学班),34,2,"行课安排为第1周 --- 第8周,其中:
星期五  第7节--第10节
中院102(1-8周).赵明",                                                                                                                                                                                                                                                                    ,2015,2016-2017,1,21,中院102,闵行中院        
媒体与设计学院,施健,副教授                  ,宝玉石鉴赏                                        ,001-(2016-2017-1)PH010(教学班),32,2,"行课安排为第1周 --- 第16周,其中:
星期一  第9节--第10节
东上院101(1-16周).施健",                                                                                                                                                                                                                                                                    ,0,2016-2017,1,102,东上院101,闵行东上院      
媒体与设计学院,施健,副教授                  ,地球科学                                          ,001-(2016-2017-1)PH020(教学班),32,2,"行课安排为第1周 --- 第16周,其中:
星期二  第9节--第10节
东上院101(1-16周).施健",                                                                                                                                                                                                                                                                    ,0,2016-2017,1,150,东上院101,闵行东上院      
媒体与设计学院,戴力农,副教授                  ,室内设计（1）,001-(2016-2017-1)AD227(教学班),102,6,"行课安排为第1周 --- 第12周,其中:
星期二  第1节--第8节
.(1-12周).戴力农 副教授",                                                                                                                                                                                                                                                                    ,2015,2016-2017,1,21,,
媒体与设计学院,戴力农,副教授                  ,设计调研                                          ,001-(2016-2017-1)AD233(教学班),51,3,"行课安排为第1周 --- 第8周,其中:
星期四  第5节--第10节
.(1-8周).戴力农 副教授",                                                                                                                                                                                                                                                                    ,2015,2016-2017,1,21,,
媒体与设计学院,陈贤浩,副教授                  ,动画概论(B类)                                     ,001-(2016-2017-1)FT206(教学班),34,2,"行课安排为第1周 --- 第8周,其中:
星期五  第7节--第10节
.(1-8周).陈贤浩 副教授",专教                                                                                                                                                                                                                                                                ,2015,2016-2017,1,5,,
媒体与设计学院,陈贤浩,副教授                  ,动画场景设计                                      ,001-(2016-2017-1)FT342(教学班),48,3,"行课安排为第1周 --- 第15周,其中:
星期三  第11节--第13节
上院322(1-15周).陈贤浩",                                                                                                                                                                                                                                                                    ,2014,2016-2017,1,11,上院322,闵行上院        
媒体与设计学院,李鹏程,讲师(高校)              ,包装设计（2）,001-(2016-2017-1)AD305(教学班),102,6,"行课安排为第9-16周,其中:
星期二  第1节--第6节
 不安排教室 李鹏程(9-16周)
星期四  第1节--第6节
 不安排教室 李鹏程(9-16周)",仅限艺术设计视觉传达                                                                                                                                                                                                                                                ,2014,2016-2017,1,25,,
媒体与设计学院,李康化,教授                    ,文化消费学概论                                    ,001-(2016-2017-1)PU341(教学班),34,2,"行课安排为第1-16周,其中:
星期二  第3节--第4节
东中院3-102(1-16周) 李康化(1-16周)
东中院3-102(1-16周) 闻媛(1-16周)",仅限公共事业管理（文化艺术管理）                                                                                                                                                                                                                                    ,2014,2016-2017,1,31,东中院3-102,闵行东中院      
媒体与设计学院,胡慈舟,讲师(高校)              ,中外音乐经典分析                                  ,001-(2016-2017-1)PU350(教学班),34,2,"行课安排为第1-16周,其中:
星期四  第3节--第4节
东中院1-303(1-16周) 胡慈舟(1-16周)",仅限公共事业管理（文化艺术管理）                                                                                                                                                                                                                                    ,2014,2016-2017,1,27,东中院1-303,闵行东中院      
媒体与设计学院,王茜,讲师(高校)              ,社会调查方法                                      ,001-(2016-2017-1)PU221(教学班),34,2,"行课安排为第1周 --- 第16周,其中:
星期四  第3节--第4节
东上院308(1-16周).王茜",                                                                                                                                                                                                                                                                    ,2015,2016-2017,1,24,东上院308,闵行东上院      
媒体与设计学院,吴月华,副教授                  ,传播学概论                                        ,001-(2016-2017-1)JC308(教学班),34,2,"行课安排为第1周 --- 第16周,其中:
星期三  第3节--第4节
中院313(1-16周).吴月华",全英文授课                                                                                                                                                                                                                                                          ,2015,2016-2017,1,26,中院313,闵行中院        
媒体与设计学院,郝烨,讲师(高校)              ,专业实习（广播影视编导）                          ,001-(2016-2017-1)FT405(教学班),221,13,"行课安排为第1周 --- 第16周,其中:
星期六  第1节--第2节
.(1-16周).郝烨 讲师(高校)",虚拟时间                                                                                                                                                                                                                                                            ,2013,2016-2017,1,35,,
媒体与设计学院,邵国松,教授                    ,新媒体导论                                        ,001-(2016-2017-1)JC213(教学班),34,2,"行课安排为第1周 --- 第16周,其中:
星期一  第3节--第4节
中院313(1-16周).邵国松",                                                                                                                                                                                                                                                                    ,2015,2016-2017,1,24,中院313,闵行中院        
媒体与设计学院,周冬,副教授                  ,管理学原理（B类）                                 ,002-(2016-2017-1)BU102(行政班),34,2,"行课安排为第1周 --- 第16周,其中:
星期五  第7节--第8节
上院309(1-16周).周冬",                                                                                                                                                                                                                                                                    ,2016,2016-2017,1,22,上院309,闵行上院        
媒体与设计学院,周冬,副教授                  ,文化投资与管理                                    ,001-(2016-2017-1)PU414(教学班),48,3,"行课安排为第1周 --- 第16周,其中:
星期五  第1节--第3节
东下院503(1-16周).周冬",                                                                                                                                                                                                                                                                    ,2013,2016-2017,1,27,东下院503,闵行东下院      
媒体与设计学院,徐庆华,副教授                  ,书法艺术                                          ,001-(2016-2017-1)DR001(教学班),32,2,"行课安排为第1周 --- 第16周,其中:
星期二  第7节--第8节
中院100(1-16周).徐庆华 副教授",                                                                                                                                                                                                                                                                    ,0,2016-2017,1,130,中院100,闵行中院        
媒体与设计学院,徐庆华,副教授                  ,篆刻艺术                                          ,001-(2016-2017-1)DR002(教学班),32,2,"行课安排为第1周 --- 第16周,其中:
星期二  第9节--第10节
中院100(1-16周).徐庆华 副教授",                                                                                                                                                                                                                                                                    ,0,2016-2017,1,143,中院100,闵行中院        
媒体与设计学院,徐庆华,副教授                  ,书法篆刻创作                                      ,001-(2016-2017-1)PA402(教学班),48,3,"行课安排为第1周 --- 第15周,其中:
星期二  第11节--第13节
中院308(1-15周).徐庆华 副教授",                                                                                                                                                                                                                                                                    ,2013,2016-2017,1,9,中院308,闵行中院        
媒体与设计学院,朱金玉,副教授                  ,传播学导论（B类）                                 ,001-(2016-2017-1)JC109(教学班),48,3,"行课安排为第1周 --- 第15周,其中:
星期一  第11节--第13节
上院209(1-15周).朱金玉",                                                                                                                                                                                                                                                                    ,2014,2016-2017,1,12,上院209,闵行上院        
媒体与设计学院,朱金玉,副教授                  ,新闻实务（二）                                    ,001-(2016-2017-1)JC205(教学班),51,3,"行课安排为第1周 --- 第16周,其中:
星期五  第1节--第3节
中院209(1-16周).朱金玉",                                                                                                                                                                                                                                                                    ,2015,2016-2017,1,49,中院209,闵行中院        
媒体与设计学院,朱金玉,副教授                  ,中外新闻传播史                                    ,002-(2016-2017-1)JC212(教学班),34,2,"行课安排为第1周 --- 第16周,其中:
星期二  第1节--第2节
下院109(1-16周).朱金玉 副教授",                                                                                                                                                                                                                                                                    ,2015,2016-2017,1,43,下院109,闵行下院        
媒体与设计学院,廖海波,讲师(高校)              ,影视精品赏析（2-2）,001-(2016-2017-1)FT330(教学班),34,2,"行课安排为第1-8周,其中:
星期三  第1节--第4节
东中院4-504(1-8周) 廖海波(1-8周)",                                                                                                                                                                                                                                                                    ,2014,2016-2017,1,39,东中院4-504,闵行东中院      
媒体与设计学院,廖海波,讲师(高校)              ,文艺理论                                          ,001-(2016-2017-1)JC211(教学班),34,2,"行课安排为第9周 --- 第16周,其中:
星期一  第7节--第10节
中院313(9-16周).廖海波",                                                                                                                                                                                                                                                                    ,2015,2016-2017,1,30,中院313,闵行中院        
媒体与设计学院,廖海波,讲师(高校)              ,中外文学经典分析                                  ,001-(2016-2017-1)PU348(教学班),34,2,"行课安排为第1-16周,其中:
星期二  第1节--第2节
东中院1-303(1-16周) 廖海波(1-16周)",仅限公共事业管理（文化艺术管理）                                                                                                                                                                                                                                    ,2014,2016-2017,1,31,东中院1-303,闵行东中院      
媒体与设计学院,吴正恭,副教授                  ,素描（1）,001-(2016-2017-1)AD102(行政班),68,4,"行课安排为第1周 --- 第8周,其中:
星期五  第1节--第8节
.(1-8周).吴正恭 副教授",                                                                                                                                                                                                                                                                    ,2016,2016-2017,1,25,,
媒体与设计学院,吴正恭,副教授                  ,色彩（Ⅰ）                                        ,002-(2016-2017-1)AD104(行政班),68,4,"行课安排为第1周 --- 第8周,其中:
星期二  第1节--第8节
上院304(1-8周).吴正恭",                                                                                                                                                                                                                                                                    ,2016,2016-2017,1,23,上院304,闵行上院        
媒体与设计学院,韩挺,副教授                  ,模型制作                                          ,001-(2016-2017-1)ID201(教学班),51,3,"行课安排为第1周 --- 第12周,其中:
星期二  第7节--第10节
.(1-12周).韩挺 副教授",专教                                                                                                                                                                                                                                                                ,2015,2016-2017,1,19,,
媒体与设计学院,韩挺,副教授                  ,专题设计（2）,001-(2016-2017-1)ID205(教学班),17,1,"行课安排为第13周 --- 第16周,其中:
星期二  第7节--第10节
.(13-16周).韩挺 副教授",                                                                                                                                                                                                                                                                    ,2015,2016-2017,1,19,,
媒体与设计学院,韩挺,副教授                  ,产品设计初步                                      ,001-(2016-2017-1)ID301(教学班),48,3,"行课安排为第9周 --- 第16周,其中:
星期一  第11节--第13节
上院208(9-16周).韩挺
星期二  第11节--第13节
上院208(9-16周).韩挺",                                                                                                                                                                                                                                                                    ,2014,2016-2017,1,29,上院208,闵行上院        
媒体与设计学院,韩挺,副教授                  ,产品设计（2）,001-(2016-2017-1)ID310(教学班),85,5,"行课安排为第1-10周,其中:
星期一  第1节--第4节
 不安排教室 韩挺(1-10周)
星期三  第1节--第4节
 不安排教室 韩挺(1-10周)",仅限工业设计                                                                                                                                                                                                                                                        ,2014,2016-2017,1,22,,
媒体与设计学院,周宏,教授                    ,品牌文化设计                                      ,001-(2016-2017-1)AD303(教学班),102,6,"行课安排为第1-8周,其中:
星期二  第1节--第6节
 不安排教室 周宏(1-8周)
星期四  第1节--第6节
 不安排教室 周宏(1-8周)",                                                                                                                                                                                                                                                                    ,2014,2016-2017,1,25,,
媒体与设计学院,周宏,教授                    ,毕业设计与论文开题辅导                            ,001-(2016-2017-1)AD406(教学班),32,2,"行课安排为第9周 --- 第16周,其中:
星期四  第1节--第4节
.(9-16周).周宏 教授",媒设B408,2013,2016-2017,1,15,,
媒体与设计学院,李钢,教授                    ,宋元山水                                          ,001-(2016-2017-1)PA303(教学班),48,3,"行课安排为第1周 --- 第15周,其中:
星期三  第11节--第13节
中院308(1-15周).李钢 教授",                                                                                                                                                                                                                                                                    ,2014,2016-2017,1,12,中院308,闵行中院        
媒体与设计学院,李惠军,副教授                  ,设计概论                                          ,002-(2016-2017-1)AD106(行政班),34,2,"行课安排为第9周 --- 第16周,其中:
星期四  第7节--第10节
上院304(9-16周).李惠军",                                                                                                                                                                                                                                                                    ,2016,2016-2017,1,23,上院304,闵行上院        
媒体与设计学院,李惠军,副教授                  ,景观设计（4）,001-(2016-2017-1)AD405(教学班),96,6,"行课安排为第1周 --- 第12周,其中:
星期三  第1节--第8节
.(1-12周).李惠军 副教授",                                                                                                                                                                                                                                                                    ,2013,2016-2017,1,26,,
媒体与设计学院,王昊,副研究员                ,电视摄像与编辑                                    ,001-(2016-2017-1)JC207(教学班),51,3,"行课安排为第1周 --- 第16周,其中:
星期一  第3节--第5节
中院110(1-16周).王昊",                                                                                                                                                                                                                                                                    ,2015,2016-2017,1,41,中院110,闵行中院        
媒体与设计学院,王昊,副研究员                ,新闻摄影与摄像                                    ,001-(2016-2017-1)JC402(教学班),48,3,"行课安排为第1周 --- 第15周,其中:
星期一  第11节--第13节
上院202(1-15周).王昊",                                                                                                                                                                                                                                                                    ,2013,2016-2017,1,11,上院202,闵行上院        
媒体与设计学院,王昊,副研究员                ,摄影与摄像                                        ,001-(2016-2017-1)JC454(教学班),48,3,"行课安排为第1周 --- 第15周,其中:
星期二  第11节--第13节
上院310(1-15周).王昊",                                                                                                                                                                                                                                                                    ,2013,2016-2017,1,10,上院310,闵行上院        
媒体与设计学院,姚君喜,教授                    ,中国文化史                                        ,001-(2016-2017-1)CH128(行政班),34,2,"行课安排为第1周 --- 第8周,其中:
星期一  第3节--第4节
上院301(1-8周).姚君喜
星期三  第1节--第2节
上院301(1-8周).姚君喜",                                                                                                                                                                                                                                                                    ,2016,2016-2017,1,30,上院301,闵行上院        
媒体与设计学院,姚君喜,教授                    ,传播批判理论                                      ,001-(2016-2017-1)JC326(教学班),34,2,"行课安排为第1-8周,其中:
星期一  第7节--第8节
东中院4-404(1-8周) 姚君喜(1-8周)
星期三  第3节--第4节
东中院4-404(1-8周) 姚君喜(1-8周)",                                                                                                                                                                                                                                                                    ,2014,2016-2017,1,6,东中院4-404,闵行东中院      
媒体与设计学院,苏竞元,讲师(高校)              ,编剧基础                                          ,001-(2016-2017-1)FT205(教学班),51,3,"行课安排为第1周 --- 第8周,其中:
星期二  第1节--第6节
东中院3-401(1-8周).苏竞元",专教B207,2015,2016-2017,1,29,东中院3-401,闵行东中院      
媒体与设计学院,苏竞元,讲师(高校)              ,中外经典戏剧导读                                  ,001-(2016-2017-1)FT216(教学班),34,2,"行课安排为第9周 --- 第16周,其中:
星期五  第7节--第10节
中院313(9-16周).苏竞元",                                                                                                                                                                                                                                                                    ,2015,2016-2017,1,32,中院313,闵行中院        
媒体与设计学院,马红冰,讲师(高校)              ,素描                                              ,001-(2016-2017-1)AD001(教学班),32,2,"行课安排为第1周 --- 第8周,其中:
星期二  第9节--第10节
东上院309(1-8周).马红冰
星期四  第9节--第10节
东上院309(1-8周).马红冰",                                                                                                                                                                                                                                                                    ,0,2016-2017,1,29,东上院309,闵行东上院      
媒体与设计学院,马红冰,讲师(高校)              ,平面构成                                          ,002-(2016-2017-1)AD229(行政班),51,3,"行课安排为第9周 --- 第16周,其中:
星期五  第1节--第6节
上院308(9-16周).马红冰",                                                                                                                                                                                                                                                                    ,2016,2016-2017,1,24,上院308,闵行上院        
媒体与设计学院,马红冰,讲师(高校)              ,平面构成                                          ,001-(2016-2017-1)AD229(行政班),51,3,"行课安排为第9周 --- 第16周,其中:
星期二  第1节--第6节
上院304(9-16周).马红冰",                                                                                                                                                                                                                                                                    ,2016,2016-2017,1,25,上院304,闵行上院        
媒体与设计学院,顾惠忠,教授                    ,色彩（Ⅰ）                                        ,001-(2016-2017-1)AD104(行政班),68,4,"行课安排为第1周 --- 第8周,其中:
星期二  第1节--第8节
.(1-8周).顾惠忠 教授",                                                                                                                                                                                                                                                                    ,2016,2016-2017,1,26,,
媒体与设计学院,顾惠忠,教授                    ,包装设计（1）,001-(2016-2017-1)AD221(教学班),102,6,"行课安排为第9周 --- 第16周,其中:
星期二  第1节--第12节
.(9-16周).顾惠忠 教授",                                                                                                                                                                                                                                                                    ,2015,2016-2017,1,27,,
媒体与设计学院,席涛,教授                    ,图形设计                                          ,001-(2016-2017-1)AD302(教学班),51,3,"行课安排为第12周 --- 第16周,其中:
星期五  第1节--第10节
.(12-16周).席涛 教授",                                                                                                                                                                                                                                                                    ,2015,2016-2017,1,27,,
媒体与设计学院,董占勋,副教授                  ,人机工程学                                        ,001-(2016-2017-1)ID204(教学班),32,2,"行课安排为第1周 --- 第11周,其中:
星期三  第11节--第13节
上院107(1-11周).董占勋",                                                                                                                                                                                                                                                                    ,2014,2016-2017,1,29,上院107,闵行上院        
媒体与设计学院,吴湛微,讲师(高校)              ,三维动画创作                                      ,001-(2016-2017-1)FT401(教学班),64,4,"行课安排为第1周 --- 第11周,其中:
星期二  第11节--第13节
上院206(1-11周).吴湛微
星期三  第11节--第13节
上院206(1-11周).吴湛微",                                                                                                                                                                                                                                                                    ,2013,2016-2017,1,12,上院206,闵行上院        
媒体与设计学院,吴湛微,讲师(高校)              ,新媒体产品管理                                    ,001-(2016-2017-1)JC351(教学班),48,3,"行课安排为第1周 --- 第15周,其中:
星期一  第11节--第13节
上院310(1-15周).吴湛微",                                                                                                                                                                                                                                                                    ,2014,2016-2017,1,14,上院310,闵行上院        
媒体与设计学院,艾青,副教授                  ,电影大师研究                                      ,001-(2016-2017-1)FT009(教学班),34,2,"行课安排为第1周 --- 第8周,其中:
星期一  第7节--第10节
下院307(1-8周).艾青",                                                                                                                                                                                                                                                                    ,2015,2016-2017,1,28,下院307,闵行下院        
媒体与设计学院,艾青,副教授                  ,动画编剧                                          ,001-(2016-2017-1)FT303(教学班),48,3,"行课安排为第1周 --- 第15周,其中:
星期一  第11节--第13节
上院112(1-15周).艾青",                                                                                                                                                                                                                                                                    ,2014,2016-2017,1,11,上院112,闵行上院        
媒体与设计学院,江凌,副研究员                ,文化商务写作                                      ,001-(2016-2017-1)PU344(教学班),34,2,"行课安排为第1-16周,其中:
星期三  第1节--第2节
东中院1-202(1-16周) 江凌(1-16周)",仅限公共事业管理（文化艺术管理）                                                                                                                                                                                                                                    ,2014,2016-2017,1,32,东中院1-202,闵行东中院      
